Data;Localidade;Natureza;target
13/12/2017;1;2017;36185,18303
14/12/2017;1;2017;37174,08243
15/12/2017;1;2017;37585,89408
16/12/2017;1;2017;33954,93282
17/12/2017;1;2017;30357,66236
18/12/2017;1;2017;37015,00847
19/12/2017;1;2017;36895,15827
20/12/2017;1;2017;37327,26327
21/12/2017;1;2017;35519,37878
22/12/2017;1;2017;33575,23259
23/12/2017;1;2017;30368,0953
24/12/2017;1;2017;27428,78831
25/12/2017;1;2017;25376,42125
26/12/2017;1;2017;30833,9159
27/12/2017;1;2017;32658,64053
28/12/2017;1;2017;31681,68394
29/12/2017;1;2017;30857,30354
30/12/2017;1;2017;27706,16048
31/12/2017;1;2017;25903,00164
01/01/2018;1;2018;23983,06093
02/01/2018;1;2018;30768,03774
03/01/2018;1;2018;33491,23907
04/01/2018;1;2018;33778,82677
05/01/2018;1;2018;34188,84641
06/01/2018;1;2018;31239,77058
07/01/2018;1;2018;26983,0144
08/01/2018;1;2018;32856,1772
09/01/2018;1;2018;34229,61494
10/01/2018;1;2018;35511,90806
11/01/2018;1;2018;36092,24478
12/01/2018;1;2018;35713,75025
13/01/2018;1;2018;32067,49556
14/01/2018;1;2018;28265,04304
15/01/2018;1;2018;35453,32717
16/01/2018;1;2018;37329,60097
17/01/2018;1;2018;37799,07899
18/01/2018;1;2018;38588,46846
19/01/2018;1;2018;37948,1493
20/01/2018;1;2018;33398,75227
21/01/2018;1;2018;29114,75725
22/01/2018;1;2018;36757,0856
23/01/2018;1;2018;38001,46773
24/01/2018;1;2018;38088,11249
25/01/2018;1;2018;38644,63532
26/01/2018;1;2018;37406,35192
27/01/2018;1;2018;33103,8078
28/01/2018;1;2018;29051,08287
29/01/2018;1;2018;35840,47628
30/01/2018;1;2018;35508,2533
31/01/2018;1;2018;35303,444
01/02/2018;1;2018;36262,41872
02/02/2018;1;2018;36654,69051
03/02/2018;1;2018;32809,14427
04/02/2018;1;2018;27926,19301
05/02/2018;1;2018;35068,34798
06/02/2018;1;2018;36321,07166
07/02/2018;1;2018;36984,31476
08/02/2018;1;2018;37192,96185
09/02/2018;1;2018;38223,79177
10/02/2018;1;2018;33682,3899
11/02/2018;1;2018;29318,51129
12/02/2018;1;2018;32822,37829
13/02/2018;1;2018;32207,69235
14/02/2018;1;2018;34961,98793
15/02/2018;1;2018;35905,08768
16/02/2018;1;2018;36343,77057
17/02/2018;1;2018;34298,23181
18/02/2018;1;2018;28543,9495
19/02/2018;1;2018;35850,29285
20/02/2018;1;2018;37925,90566
21/02/2018;1;2018;38162,92976
22/02/2018;1;2018;38575,88932
23/02/2018;1;2018;37695,58825
24/02/2018;1;2018;33327,99423
25/02/2018;1;2018;28559,73983
26/02/2018;1;2018;36062,64713
27/02/2018;1;2018;36932,05997
28/02/2018;1;2018;37827,64532
01/03/2018;1;2018;38118,51347
02/03/2018;1;2018;38056,64042
03/03/2018;1;2018;33524,73936
04/03/2018;1;2018;29363,59918
05/03/2018;1;2018;36423,40745
06/03/2018;1;2018;38218,4321
07/03/2018;1;2018;38588,81273
08/03/2018;1;2018;37551,63566
09/03/2018;1;2018;37075,01593
10/03/2018;1;2018;33634,87772
11/03/2018;1;2018;29272,49016
12/03/2018;1;2018;37508,40077
13/03/2018;1;2018;38242,58893
14/03/2018;1;2018;38734,45771
15/03/2018;1;2018;38616,46294
16/03/2018;1;2018;39017,80356
17/03/2018;1;2018;34558,54652
18/03/2018;1;2018;30565,31227
19/03/2018;1;2018;37675,46069
20/03/2018;1;2018;39177,18311
21/03/2018;1;2018;38041,72643
22/03/2018;1;2018;37294,44697
23/03/2018;1;2018;38533,90893
24/03/2018;1;2018;34893,27275
25/03/2018;1;2018;30306,69389
26/03/2018;1;2018;37897,22253
27/03/2018;1;2018;38223,95867
28/03/2018;1;2018;38433,99969
29/03/2018;1;2018;38185,52291
30/03/2018;1;2018;31514,82084
31/03/2018;1;2018;31582,43239
01/04/2018;1;2018;28703,65838
02/04/2018;1;2018;35682,56149
03/04/2018;1;2018;37743,15166
04/04/2018;1;2018;37690,4478
05/04/2018;1;2018;37730,58014
06/04/2018;1;2018;37776,57824
07/04/2018;1;2018;33914,27495
08/04/2018;1;2018;29679,20053
09/04/2018;1;2018;36717,65148
10/04/2018;1;2018;37537,45474
11/04/2018;1;2018;37511,1139
12/04/2018;1;2018;37249,72082
13/04/2018;1;2018;37995,99499
14/04/2018;1;2018;34185,63428
15/04/2018;1;2018;29072,87312
16/04/2018;1;2018;35310,16464
17/04/2018;1;2018;35998,32709
18/04/2018;1;2018;35994,27224
19/04/2018;1;2018;35766,3128
20/04/2018;1;2018;36171,5058
21/04/2018;1;2018;30509,93502
22/04/2018;1;2018;28202,40665
23/04/2018;1;2018;35432,17176
24/04/2018;1;2018;36539,80093
25/04/2018;1;2018;37073,97906
26/04/2018;1;2018;37407,30707
27/04/2018;1;2018;37433,60577
28/04/2018;1;2018;33665,60985
29/04/2018;1;2018;29078,87861
30/04/2018;1;2018;32381,64178
01/05/2018;1;2018;30557,53043
02/05/2018;1;2018;36118,37771
03/05/2018;1;2018;36604,20362
04/05/2018;1;2018;36957,94273
05/05/2018;1;2018;33576,07022
06/05/2018;1;2018;29188,58537
07/05/2018;1;2018;35861,56184
08/05/2018;1;2018;36600,12084
09/05/2018;1;2018;36674,16208
10/05/2018;1;2018;36561,88195
11/05/2018;1;2018;36681,93067
12/05/2018;1;2018;33272,56426
13/05/2018;1;2018;28122,73941
14/05/2018;1;2018;35163,88538
15/05/2018;1;2018;36543,25023
16/05/2018;1;2018;36560,10181
17/05/2018;1;2018;36039,77
18/05/2018;1;2018;36665,01653
19/05/2018;1;2018;32327,16815
20/05/2018;1;2018;27583,27866
21/05/2018;1;2018;34069,56833
22/05/2018;1;2018;35169,55227
23/05/2018;1;2018;35439,67852
24/05/2018;1;2018;34429,93452
25/05/2018;1;2018;32767,20539
26/05/2018;1;2018;27915,31932
27/05/2018;1;2018;24193,26194
28/05/2018;1;2018;28673,44807
29/05/2018;1;2018;28655,84022
30/05/2018;1;2018;28433,67442
31/05/2018;1;2018;26676,70518
01/06/2018;1;2018;29458,89873
02/06/2018;1;2018;28878,17783
03/06/2018;1;2018;27424,80815
04/06/2018;1;2018;34005,24048
05/06/2018;1;2018;35474,22766
06/06/2018;1;2018;36368,78045
07/06/2018;1;2018;36118,01773
08/06/2018;1;2018;35973,57959
09/06/2018;1;2018;32800,40549
10/06/2018;1;2018;27727,66307
11/06/2018;1;2018;34908,75638
12/06/2018;1;2018;37121,4343
13/06/2018;1;2018;37081,00309
14/06/2018;1;2018;36384,79237
15/06/2018;1;2018;36638,50392
16/06/2018;1;2018;32773,4083
17/06/2018;1;2018;28055,40161
18/06/2018;1;2018;34987,25637
19/06/2018;1;2018;36265,36681
20/06/2018;1;2018;36397,76585
21/06/2018;1;2018;36398,86352
22/06/2018;1;2018;35284,74392
23/06/2018;1;2018;33122,78205
24/06/2018;1;2018;28708,69093
25/06/2018;1;2018;35323,2689
26/06/2018;1;2018;36427,06221
27/06/2018;1;2018;34794,0518
28/06/2018;1;2018;36402,00681
29/06/2018;1;2018;35823,87647
30/06/2018;1;2018;32887,04606
01/07/2018;1;2018;27593,00114
02/07/2018;1;2018;33644,41836
03/07/2018;1;2018;36100,51866
04/07/2018;1;2018;36286,21528
05/07/2018;1;2018;36722,23262
06/07/2018;1;2018;34575,67502
07/07/2018;1;2018;32408,70353
08/07/2018;1;2018;27692,64386
09/07/2018;1;2018;29510,54049
10/07/2018;1;2018;34594,88905
11/07/2018;1;2018;35259,71395
12/07/2018;1;2018;35333,60734
13/07/2018;1;2018;35709,5102
14/07/2018;1;2018;32839,08435
15/07/2018;1;2018;28257,11177
16/07/2018;1;2018;35118,58631
17/07/2018;1;2018;35736,42843
18/07/2018;1;2018;35607,89415
19/07/2018;1;2018;35113,6612
20/07/2018;1;2018;35449,74622
21/07/2018;1;2018;32193,59021
22/07/2018;1;2018;28398,14139
23/07/2018;1;2018;34736,56371
24/07/2018;1;2018;35738,64617
25/07/2018;1;2018;36257,79442
26/07/2018;1;2018;35585,39274
27/07/2018;1;2018;35279,87492
28/07/2018;1;2018;32553,03852
29/07/2018;1;2018;28160,23752
30/07/2018;1;2018;34642,39847
31/07/2018;1;2018;35712,2733
01/08/2018;1;2018;35439,26548
02/08/2018;1;2018;35743,83028
03/08/2018;1;2018;36111,90751
04/08/2018;1;2018;32350,06053
05/08/2018;1;2018;27907,38692
06/08/2018;1;2018;34603,58011
07/08/2018;1;2018;35975,3938
08/08/2018;1;2018;35898,10111
09/08/2018;1;2018;35913,85664
10/08/2018;1;2018;35044,29235
11/08/2018;1;2018;31561,06007
12/08/2018;1;2018;26501,37692
13/08/2018;1;2018;33661,91772
14/08/2018;1;2018;35706,15482
15/08/2018;1;2018;35472,14015
16/08/2018;1;2018;35689,62416
17/08/2018;1;2018;35682,66449
18/08/2018;1;2018;32150,37298
19/08/2018;1;2018;27869,79314
20/08/2018;1;2018;34129,87434
21/08/2018;1;2018;35419,67543
22/08/2018;1;2018;35501,19586
23/08/2018;1;2018;35920,15805
24/08/2018;1;2018;36469,94334
25/08/2018;1;2018;32364,09063
26/08/2018;1;2018;27034,96969
27/08/2018;1;2018;33921,45387
28/08/2018;1;2018;35304,95134
29/08/2018;1;2018;36320,65039
30/08/2018;1;2018;35846,6815
31/08/2018;1;2018;35605,54094
01/09/2018;1;2018;31812,36194
02/09/2018;1;2018;27563,51579
03/09/2018;1;2018;35088,28882
04/09/2018;1;2018;35252,96722
05/09/2018;1;2018;34586,37625
06/09/2018;1;2018;34866,25348
07/09/2018;1;2018;30217,95595
08/09/2018;1;2018;28780,10653
09/09/2018;1;2018;26606,96855
10/09/2018;1;2018;33416,01342
11/09/2018;1;2018;35421,12353
12/09/2018;1;2018;35677,67618
13/09/2018;1;2018;35961,32301
14/09/2018;1;2018;35084,8411
15/09/2018;1;2018;31586,62829
16/09/2018;1;2018;26809,66923
17/09/2018;1;2018;33279,38957
18/09/2018;1;2018;34906,64325
19/09/2018;1;2018;35721,90103
20/09/2018;1;2018;35222,40737
21/09/2018;1;2018;35405,23607
22/09/2018;1;2018;31649,13872
23/09/2018;1;2018;27654,64374
24/09/2018;1;2018;34707,17501
25/09/2018;1;2018;36526,39312
26/09/2018;1;2018;36956,11784
27/09/2018;1;2018;36724,93004
28/09/2018;1;2018;35261,17268
29/09/2018;1;2018;32496,85268
30/09/2018;1;2018;28141,00212
01/10/2018;1;2018;34930,06823
02/10/2018;1;2018;36645,56384
03/10/2018;1;2018;36906,22901
04/10/2018;1;2018;36374,57563
05/10/2018;1;2018;35477,12491
06/10/2018;1;2018;31265,14517
07/10/2018;1;2018;26489,55518
08/10/2018;1;2018;34230,93608
09/10/2018;1;2018;36923,12626
10/10/2018;1;2018;37245,78957
11/10/2018;1;2018;36823,32838
12/10/2018;1;2018;31478,51933
13/10/2018;1;2018;30163,14941
14/10/2018;1;2018;27016,56463
15/10/2018;1;2018;34650,33641
16/10/2018;1;2018;36560,00923
17/10/2018;1;2018;37565,73404
18/10/2018;1;2018;38258,43365
19/10/2018;1;2018;36814,51055
20/10/2018;1;2018;32324,9819
21/10/2018;1;2018;26706,58298
22/10/2018;1;2018;34730,53415
23/10/2018;1;2018;36426,98278
24/10/2018;1;2018;36351,17357
25/10/2018;1;2018;36469,50938
26/10/2018;1;2018;36568,99889
27/10/2018;1;2018;32657,57223
28/10/2018;1;2018;26853,39269
29/10/2018;1;2018;34099,48074
30/10/2018;1;2018;35942,92271
31/10/2018;1;2018;37292,57543
01/11/2018;1;2018;36890,87267
02/11/2018;1;2018;31785,37759
03/11/2018;1;2018;31090,17527
04/11/2018;1;2018;26107,60003
05/11/2018;1;2018;34650,99348
06/11/2018;1;2018;35912,22477
07/11/2018;1;2018;36209,48846
08/11/2018;1;2018;36380,04731
09/11/2018;1;2018;36566,45054
10/11/2018;1;2018;33180,7613
11/11/2018;1;2018;28252,09415
12/11/2018;1;2018;36748,44236
13/11/2018;1;2018;38359,15691
14/11/2018;1;2018;39108,20622
15/11/2018;1;2018;34533,55389
16/11/2018;1;2018;34720,24801
17/11/2018;1;2018;31769,00339
18/11/2018;1;2018;28494,80072
19/11/2018;1;2018;34650,91956
20/11/2018;1;2018;34540,5129
21/11/2018;1;2018;35208,35174
22/11/2018;1;2018;36616,11415
23/11/2018;1;2018;37192,77213
24/11/2018;1;2018;33330,2113
25/11/2018;1;2018;27681,068
26/11/2018;1;2018;34997,88444
27/11/2018;1;2018;36871,07396
28/11/2018;1;2018;37209,74235
29/11/2018;1;2018;37651,98365
30/11/2018;1;2018;37399,96886
01/12/2018;1;2018;33019,35629
02/12/2018;1;2018;28078,05118
03/12/2018;1;2018;34854,20805
04/12/2018;1;2018;37151,6359
05/12/2018;1;2018;37269,76505
06/12/2018;1;2018;37206,58081
07/12/2018;1;2018;35936,46143
08/12/2018;1;2018;30996,87154
09/12/2018;1;2018;27165,83816
10/12/2018;1;2018;34716,09649
11/12/2018;1;2018;37308,88906
12/12/2018;1;2018;38133,09979
13/12/2018;1;2018;38229,47449
14/12/2018;1;2018;38249,01614
15/12/2018;1;2018;34824,49745
16/12/2018;1;2018;30513,60896
17/12/2018;1;2018;36833,58927
18/12/2018;1;2018;37410,73834
19/12/2018;1;2018;37248,29466
20/12/2018;1;2018;36339,06808
21/12/2018;1;2018;34937,55698
22/12/2018;1;2018;31254,23656
23/12/2018;1;2018;28023,59052
24/12/2018;1;2018;27654,08097
25/12/2018;1;2018;23932,73599
26/12/2018;1;2018;28341,54106
27/12/2018;1;2018;30041,74907
28/12/2018;1;2018;30350,34695
29/12/2018;1;2018;28648,78547
30/12/2018;1;2018;27101,47704
31/12/2018;1;2018;27118,42216
01/01/2019;1;2019;25082,08824
02/01/2019;1;2019;31888,18607
03/01/2019;1;2019;35187,13445
04/01/2019;1;2019;35311,0736
05/01/2019;1;2019;32168,53055
06/01/2019;1;2019;28325,41668
07/01/2019;1;2019;36331,00322
08/01/2019;1;2019;38173,17678
09/01/2019;1;2019;38451,84221
10/01/2019;1;2019;39749,04459
11/01/2019;1;2019;39096,93736
12/01/2019;1;2019;34894,55456
13/01/2019;1;2019;29705,91605
14/01/2019;1;2019;38071,1399
15/01/2019;1;2019;39346,91255
16/01/2019;1;2019;38935,71964
17/01/2019;1;2019;39594,6967
18/01/2019;1;2019;40295,04391
19/01/2019;1;2019;35506,26365
20/01/2019;1;2019;30656,29947
21/01/2019;1;2019;37862,87039
22/01/2019;1;2019;39736,67754
23/01/2019;1;2019;39053,09445
24/01/2019;1;2019;39188,54667
25/01/2019;1;2019;37409,90414
26/01/2019;1;2019;32503,34673
27/01/2019;1;2019;28891,86702
28/01/2019;1;2019;37783,70235
29/01/2019;1;2019;40724,63885
30/01/2019;1;2019;40577,28895
31/01/2019;1;2019;40514,66872
01/02/2019;1;2019;40427,49826
02/02/2019;1;2019;36582,60608
03/02/2019;1;2019;31148,02846
04/02/2019;1;2019;36470,51378
05/02/2019;1;2019;36958,93933
06/02/2019;1;2019;36705,82533
07/02/2019;1;2019;36705,0018
08/02/2019;1;2019;37477,10444
09/02/2019;1;2019;33961,06813
10/02/2019;1;2019;29468,19272
11/02/2019;1;2019;38444,85612
12/02/2019;1;2019;40012,49966
13/02/2019;1;2019;37364,34102
14/02/2019;1;2019;36973,92017
15/02/2019;1;2019;36627,85906
16/02/2019;1;2019;34272,48493
17/02/2019;1;2019;28366,71945
18/02/2019;1;2019;36463,6652
19/02/2019;1;2019;38538,38492
20/02/2019;1;2019;38129,62999
21/02/2019;1;2019;38200,41143
22/02/2019;1;2019;38380,86473
23/02/2019;1;2019;34740,8194
24/02/2019;1;2019;30732,17174
25/02/2019;1;2019;38225,35644
26/02/2019;1;2019;37617,07916
27/02/2019;1;2019;38354,8796
28/02/2019;1;2019;37588,57547
01/03/2019;1;2019;35923,87502
02/03/2019;1;2019;32025,94534
03/03/2019;1;2019;27555,43022
04/03/2019;1;2019;30393,47586
05/03/2019;1;2019;31743,66836
06/03/2019;1;2019;36104,51465
07/03/2019;1;2019;37989,57263
08/03/2019;1;2019;38364,16828
09/03/2019;1;2019;35178,61006
10/03/2019;1;2019;29645,5121
11/03/2019;1;2019;35491,9808
12/03/2019;1;2019;37289,71306
13/03/2019;1;2019;38394,44066
14/03/2019;1;2019;38691,383
15/03/2019;1;2019;38399,68169
16/03/2019;1;2019;34086,42222
17/03/2019;1;2019;29339,07415
18/03/2019;1;2019;36839,06077
19/03/2019;1;2019;38713,46656
20/03/2019;1;2019;38204,55068
21/03/2019;1;2019;35938,4054
22/03/2019;1;2019;35320,74991
23/03/2019;1;2019;32379,1079
24/03/2019;1;2019;28851,89265
25/03/2019;1;2019;35856,65494
26/03/2019;1;2019;37456,45669
27/03/2019;1;2019;37774,66883
28/03/2019;1;2019;37074,74622
29/03/2019;1;2019;36498,05376
30/03/2019;1;2019;32830,60376
31/03/2019;1;2019;28974,87785
01/04/2019;1;2019;35602,58468
02/04/2019;1;2019;36727,8825
03/04/2019;1;2019;37180,50301
04/04/2019;1;2019;38178,05958
05/04/2019;1;2019;39183,96928
06/04/2019;1;2019;35142,80177
07/04/2019;1;2019;29555,32655
08/04/2019;1;2019;35929,16933
09/04/2019;1;2019;36843,38813
10/04/2019;1;2019;36856,61345
11/04/2019;1;2019;37205,71511
12/04/2019;1;2019;37200,63322
13/04/2019;1;2019;34017,81395
14/04/2019;1;2019;27837,45016
15/04/2019;1;2019;35486,35009
16/04/2019;1;2019;37491,58991
17/04/2019;1;2019;37580,36032
18/04/2019;1;2019;36615,80084
19/04/2019;1;2019;29736,33336
20/04/2019;1;2019;29565,29076
21/04/2019;1;2019;26928,0188
22/04/2019;1;2019;35491,07084
23/04/2019;1;2019;37940,73882
24/04/2019;1;2019;38044,29786
25/04/2019;1;2019;38492,38601
26/04/2019;1;2019;37347,58103
27/04/2019;1;2019;34019,78465
28/04/2019;1;2019;29186,39359
29/04/2019;1;2019;35399,05547
30/04/2019;1;2019;36698,72965
01/05/2019;1;2019;31307,72895
02/05/2019;1;2019;35899,41192
03/05/2019;1;2019;36840,14267
04/05/2019;1;2019;32840,44891
05/05/2019;1;2019;27869,55963
06/05/2019;1;2019;36292,47824
07/05/2019;1;2019;36628,33377
08/05/2019;1;2019;35755,36505
09/05/2019;1;2019;35843,60636
10/05/2019;1;2019;36191,29082
11/05/2019;1;2019;32910,89993
12/05/2019;1;2019;27983,77386
13/05/2019;1;2019;36079,05278
14/05/2019;1;2019;37468,90022
15/05/2019;1;2019;36015,22409
16/05/2019;1;2019;36060,91673
17/05/2019;1;2019;35517,29464
18/05/2019;1;2019;32055,303
19/05/2019;1;2019;27763,0433
20/05/2019;1;2019;34180,26157
21/05/2019;1;2019;35206,79207
22/05/2019;1;2019;35803,18571
23/05/2019;1;2019;35759,31176
24/05/2019;1;2019;35834,43757
25/05/2019;1;2019;31865,62305
26/05/2019;1;2019;27757,90145
27/05/2019;1;2019;34190,27825
28/05/2019;1;2019;35677,3848
29/05/2019;1;2019;36149,57158
30/05/2019;1;2019;36531,1199
31/05/2019;1;2019;36846,88904
01/06/2019;1;2019;32640,97256
02/06/2019;1;2019;27554,19755
03/06/2019;1;2019;34355,887
04/06/2019;1;2019;35231,9375
05/06/2019;1;2019;35092,51594
06/06/2019;1;2019;35564,42278
07/06/2019;1;2019;34993,00403
08/06/2019;1;2019;31988,29621
09/06/2019;1;2019;26959,27793
10/06/2019;1;2019;34002,13625
11/06/2019;1;2019;35661,258
12/06/2019;1;2019;35125,09617
13/06/2019;1;2019;35692,17618
14/06/2019;1;2019;35536,73385
15/06/2019;1;2019;32079,62362
16/06/2019;1;2019;27056,79294
17/06/2019;1;2019;34138,34488
18/06/2019;1;2019;35604,48868
19/06/2019;1;2019;35669,99427
20/06/2019;1;2019;31582,21409
21/06/2019;1;2019;32657,15516
22/06/2019;1;2019;30553,34246
23/06/2019;1;2019;27081,84109
24/06/2019;1;2019;33978,58958
25/06/2019;1;2019;34790,70241
26/06/2019;1;2019;35546,62726
27/06/2019;1;2019;35634,16941
28/06/2019;1;2019;35449,74658
29/06/2019;1;2019;32134,69741
30/06/2019;1;2019;27366,63356
01/07/2019;1;2019;34451,37929
02/07/2019;1;2019;35773,13027
03/07/2019;1;2019;35788,22573
04/07/2019;1;2019;35439,80211
05/07/2019;1;2019;34975,0652
06/07/2019;1;2019;30292,68673
07/07/2019;1;2019;25551,25163
08/07/2019;1;2019;29963,82989
09/07/2019;1;2019;30802,44857
10/07/2019;1;2019;34614,43246
11/07/2019;1;2019;34823,2007
12/07/2019;1;2019;34948,89776
13/07/2019;1;2019;31068,39971
14/07/2019;1;2019;26728,7339
15/07/2019;1;2019;33245,72
16/07/2019;1;2019;34293,57435
17/07/2019;1;2019;34314,90317
18/07/2019;1;2019;34284,6474
19/07/2019;1;2019;34060,40711
20/07/2019;1;2019;30525,06857
21/07/2019;1;2019;26640,31247
22/07/2019;1;2019;34012,67108
23/07/2019;1;2019;35245,99007
24/07/2019;1;2019;35720,01853
25/07/2019;1;2019;35721,37727
26/07/2019;1;2019;34651,47796
27/07/2019;1;2019;31118,42686
28/07/2019;1;2019;27038,66941
29/07/2019;1;2019;33837,56604
30/07/2019;1;2019;35429,49796
31/07/2019;1;2019;35454,28397
01/08/2019;1;2019;35032,37112
02/08/2019;1;2019;35452,20475
03/08/2019;1;2019;31133,55357
04/08/2019;1;2019;27235,34443
05/08/2019;1;2019;33006,93227
06/08/2019;1;2019;34291,59475
07/08/2019;1;2019;34977,3938
08/08/2019;1;2019;35892,9464
09/08/2019;1;2019;36025,03672
10/08/2019;1;2019;32590,96789
11/08/2019;1;2019;27903,65938
12/08/2019;1;2019;35195,21824
13/08/2019;1;2019;36280,43728
14/08/2019;1;2019;35656,5117
15/08/2019;1;2019;35038,02712
16/08/2019;1;2019;35076,08597
17/08/2019;1;2019;31822,25212
18/08/2019;1;2019;27829,59248
19/08/2019;1;2019;34120,91846
20/08/2019;1;2019;35291,39254
21/08/2019;1;2019;35514,77567
22/08/2019;1;2019;35020,31224
23/08/2019;1;2019;35307,73297
24/08/2019;1;2019;31763,12689
25/08/2019;1;2019;27674,33108
26/08/2019;1;2019;34290,44828
27/08/2019;1;2019;35564,43606
28/08/2019;1;2019;35498,78402
29/08/2019;1;2019;35735,0827
30/08/2019;1;2019;35637,62708
31/08/2019;1;2019;31954,63901
01/09/2019;1;2019;27277,39191
02/09/2019;1;2019;33911,6265
03/09/2019;1;2019;35692,7828
04/09/2019;1;2019;36082,96516
05/09/2019;1;2019;35583,71489
06/09/2019;1;2019;35359,15592
07/09/2019;1;2019;29378,44954
08/09/2019;1;2019;28030,83956
09/09/2019;1;2019;35708,98207
10/09/2019;1;2019;37226,50744
11/09/2019;1;2019;37687,64786
12/09/2019;1;2019;38612,87094
13/09/2019;1;2019;37034,47702
14/09/2019;1;2019;33026,50952
15/09/2019;1;2019;28828,94882
16/09/2019;1;2019;36616,64944
17/09/2019;1;2019;38763,11501
18/09/2019;1;2019;39203,32743
19/09/2019;1;2019;38107,76024
20/09/2019;1;2019;37798,53259
21/09/2019;1;2019;32655,03758
22/09/2019;1;2019;28469,00102
23/09/2019;1;2019;34933,73297
24/09/2019;1;2019;36205,61689
25/09/2019;1;2019;36154,95457
26/09/2019;1;2019;36058,0433
27/09/2019;1;2019;35863,23592
28/09/2019;1;2019;31879,16376
29/09/2019;1;2019;27876,77853
30/09/2019;1;2019;34204,59449
01/10/2019;1;2019;35809,72826
02/10/2019;1;2019;37430,64278
03/10/2019;1;2019;36975,89451
04/10/2019;1;2019;36844,26705
05/10/2019;1;2019;33771,36743
06/10/2019;1;2019;29122,87287
07/10/2019;1;2019;35503,51573
08/10/2019;1;2019;36443,70665
09/10/2019;1;2019;36340,12226
10/10/2019;1;2019;36681,44993
11/10/2019;1;2019;36902,41577
12/10/2019;1;2019;30680,86249
13/10/2019;1;2019;29256,82841
14/10/2019;1;2019;37364,07179
15/10/2019;1;2019;37828,77853
16/10/2019;1;2019;37974,00219
17/10/2019;1;2019;38373,5479
18/10/2019;1;2019;38299,45097
19/10/2019;1;2019;34082,30812
20/10/2019;1;2019;28527,59645
21/10/2019;1;2019;34650,48561
22/10/2019;1;2019;36492,30787
23/10/2019;1;2019;37069,12772
24/10/2019;1;2019;36947,9185
25/10/2019;1;2019;37457,96301
26/10/2019;1;2019;33901,91275
27/10/2019;1;2019;29477,50616
28/10/2019;1;2019;37145,17921
29/10/2019;1;2019;38830,31075
30/10/2019;1;2019;39205,1213
31/10/2019;1;2019;38788,63571
01/11/2019;1;2019;37611,16955
02/11/2019;1;2019;31621,91771
03/11/2019;1;2019;29319,2222
04/11/2019;1;2019;38707,15407
05/11/2019;1;2019;40147,06889
06/11/2019;1;2019;37384,80845
07/11/2019;1;2019;37101,10524
08/11/2019;1;2019;37217,38835
09/11/2019;1;2019;33955,99802
10/11/2019;1;2019;30044,79719
11/11/2019;1;2019;36491,9394
12/11/2019;1;2019;37548,39568
13/11/2019;1;2019;37638,1024
14/11/2019;1;2019;36410,24927
15/11/2019;1;2019;31276,60492
16/11/2019;1;2019;30062,92586
17/11/2019;1;2019;27187,39175
18/11/2019;1;2019;34001,14307
19/11/2019;1;2019;36555,45801
20/11/2019;1;2019;36435,5599
21/11/2019;1;2019;38044,30404
22/11/2019;1;2019;38491,88222
23/11/2019;1;2019;33981,63047
24/11/2019;1;2019;28450,35664
25/11/2019;1;2019;34873,13858
26/11/2019;1;2019;37108,28779
27/11/2019;1;2019;38004,26421
28/11/2019;1;2019;36879,32267
29/11/2019;1;2019;35774,15321
30/11/2019;1;2019;32874,26128
01/12/2019;1;2019;29666,75214
02/12/2019;1;2019;34849,67135
03/12/2019;1;2019;36333,19192
04/12/2019;1;2019;37866,7987
05/12/2019;1;2019;38150,40832
06/12/2019;1;2019;36750,33492
07/12/2019;1;2019;32994,48194
08/12/2019;1;2019;28307,4134
09/12/2019;1;2019;36004,80281
10/12/2019;1;2019;37361,45489
11/12/2019;1;2019;37421,59101
12/12/2019;1;2019;37265,10479
13/12/2019;1;2019;37348,2414
14/12/2019;1;2019;33232,69511
15/12/2019;1;2019;30204,14504
16/12/2019;1;2019;36628,40964
17/12/2019;1;2019;37859,95095
18/12/2019;1;2019;35230,87016
19/12/2019;1;2019;34137,16035
20/12/2019;1;2019;33486,07844
21/12/2019;1;2019;30976,77006
22/12/2019;1;2019;28572,96932
23/12/2019;1;2019;29660,29052
24/12/2019;1;2019;27753,67541
25/12/2019;1;2019;24229,89762
26/12/2019;1;2019;30476,78587
27/12/2019;1;2019;31624,52459
28/12/2019;1;2019;30006,73286
29/12/2019;1;2019;27838,91684
30/12/2019;1;2019;29559,97345
31/12/2019;1;2019;27859,76114
01/01/2020;1;2020;25316,50937
02/01/2020;1;2020;30565,52459
03/01/2020;1;2020;30764,67299
04/01/2020;1;2020;29432,75468
05/01/2020;1;2020;27285,30941
06/01/2020;1;2020;34534,68336
07/01/2020;1;2020;37594,51333
08/01/2020;1;2020;37875,41537
09/01/2020;1;2020;38113,57523
10/01/2020;1;2020;39165,40273
11/01/2020;1;2020;36023,06518
12/01/2020;1;2020;31456,42932
13/01/2020;1;2020;36684,66044
14/01/2020;1;2020;36488,10884
15/01/2020;1;2020;37810,95116
16/01/2020;1;2020;39221,20021
17/01/2020;1;2020;37109,29992
18/01/2020;1;2020;32866,11446
19/01/2020;1;2020;28728,76099
20/01/2020;1;2020;35654,22242
21/01/2020;1;2020;37241,65223
22/01/2020;1;2020;37300,2956
23/01/2020;1;2020;36809,99786
24/01/2020;1;2020;36608,94614
25/01/2020;1;2020;33051,33531
26/01/2020;1;2020;28907,68154
27/01/2020;1;2020;36593,22536
28/01/2020;1;2020;38552,4621
