Data;Temp Min;Temp Max;Precipitacao;Localidade;Tipo
2021-04-13 00:00:00;22,2;30,9;0;2;Realizado
2021-04-14 00:00:00;22,4;29,5;0;2;Realizado
2021-04-15 00:00:00;21,6;27,9;0;2;Realizado
2021-04-16 00:00:00;22;28,9;0;2;Realizado
2021-04-17 00:00:00;21,8;27,3;0;2;Realizado
2021-04-18 00:00:00;22,2;32,1;8;2;Realizado
2021-04-19 00:00:00;24,4;30,9;0;2;Realizado
2021-04-20 00:00:00;22,6;28,9;28;2;Realizado
2021-04-21 00:00:00;21,2;30,3;0;2;Realizado
2021-04-22 00:00:00;21,6;29,1;0;2;Realizado
2021-04-23 00:00:00;20,5;29,7;0;2;Realizado
2021-04-24 00:00:00;22,4;30;0;2;Realizado
2021-04-25 00:00:00;23,2;30,9;0;2;Realizado
2021-04-26 00:00:00;23,4;32,4;0;2;Realizado
2021-04-27 00:00:00;23,6;29,9;2;2;Realizado
2021-04-28 00:00:00;21,6;27,4;1;2;Realizado
2021-04-29 00:00:00;22,6;29,9;0;2;Realizado
2021-04-30 00:00:00;21,1;27,5;0;2;Realizado
2021-05-01 00:00:00;14;24;0;1;Realizado
2021-05-02 00:00:00;15,4;25,3;0;1;Realizado
2021-05-03 00:00:00;13,4;26,2;0;1;Realizado
2021-05-04 00:00:00;14,1;27,2;0;1;Realizado
2021-05-05 00:00:00;14,1;28,5;0;1;Realizado
2021-05-06 00:00:00;15;28;0;1;Realizado
2021-05-07 00:00:00;15,7;19,3;0;1;Realizado
2021-05-08 00:00:00;14,6;20,9;1,2;1;Realizado
2021-05-09 00:00:00;15,1;23,3;0;1;Realizado
2021-05-10 00:00:00;15,1;24,2;0;1;Realizado
2021-05-11 00:00:00;13,6;25,8;0;1;Realizado
2021-05-12 00:00:00;15;21,1;0;1;Realizado
2021-05-13 00:00:00;12,7;19,1;26,3;1;Realizado
2021-05-14 00:00:00;13,8;21,5;0;1;Realizado
2021-05-15 00:00:00;14,8;21,4;0;1;Realizado
2021-05-16 00:00:00;15,4;23,1;0;1;Realizado
2021-05-17 00:00:00;13,3;23,9;0;1;Realizado
2021-05-18 00:00:00;14,7;21,4;0;1;Realizado
2021-05-19 00:00:00;13,4;24,5;0;1;Realizado
2021-05-20 00:00:00;11,5;25,6;0;1;Realizado
2021-05-21 00:00:00;12,5;27,3;0;1;Realizado
2021-05-22 00:00:00;14,9;19,6;0;1;Realizado
2021-05-23 00:00:00;15,7;21,6;7,6;1;Realizado
2021-05-24 00:00:00;11,7;20,7;0;1;Realizado
2021-05-25 00:00:00;9,1;24,3;0;1;Realizado
2021-05-26 00:00:00;9,3;25,2;0;1;Realizado
2021-05-27 00:00:00;12,9;26,2;0;1;Realizado
2021-05-28 00:00:00;14,1;28,5;0;1;Realizado
2021-05-29 00:00:00;21;28,5;0;1;Realizado
2021-05-30 00:00:00;17;22,4;0;1;Realizado
2021-05-31 00:00:00;15,8;22,9;7,2;1;Realizado
2021-05-01 00:00:00;20,1;27,2;1;2;Realizado
2021-05-02 00:00:00;20,3;25,9;16;2;Realizado
2021-05-03 00:00:00;20,5;27,9;9;2;Realizado
2021-05-04 00:00:00;21,6;28,4;0;2;Realizado
2021-05-05 00:00:00;21,4;24,2;0;2;Realizado
2021-05-06 00:00:00;21,8;31,8;0;2;Realizado
2021-05-07 00:00:00;23,2;33,5;0;2;Realizado
2021-05-08 00:00:00;20,7;25,1;84;2;Realizado
2021-05-09 00:00:00;20,3;25,9;37;2;Realizado
2021-05-10 00:00:00;19,8;25,4;1;2;Realizado
2021-05-11 00:00:00;17,3;27,7;0;2;Realizado
2021-05-12 00:00:00;18,7;29,7;0;2;Realizado
2021-05-13 00:00:00;17,3;26,4;0;2;Realizado
2021-05-14 00:00:00;20,5;26,3;0;2;Realizado
2021-05-15 00:00:00;20;27,3;0;2;Realizado
2021-05-16 00:00:00;20;22,8;0;2;Realizado
2021-05-17 00:00:00;19,5;27,9;0;2;Realizado
2021-05-18 00:00:00;21,2;28,5;0;2;Realizado
2021-05-19 00:00:00;21,4;27,9;0;2;Realizado
2021-05-20 00:00:00;21,6;31,9;0;2;Realizado
2021-05-21 00:00:00;20,5;30,5;0;2;Realizado
2021-05-22 00:00:00;23,6;31,9;0;2;Realizado
2021-05-23 00:00:00;22,6;31,3;0;2;Realizado
2021-05-24 00:00:00;24,4;24,4;0;2;Realizado
2021-05-25 00:00:00;22,4;25,5;0;2;Realizado
2021-05-26 00:00:00;22,2;27;0;2;Realizado
2021-05-27 00:00:00;22,8;30,7;0;2;Realizado
2021-05-28 00:00:00;22,6;32,3;0;2;Realizado
2021-05-29 00:00:00;26,9;32,3;0;2;Realizado
2021-05-30 00:00:00;23,8;30,9;0;2;Realizado
2021-05-31 00:00:00;23,2;29,9;0;2;Realizado
2021-06-01 00:00:00;13,8;23,5;0;1;Realizado
2021-06-02 00:00:00;13,1;26,5;0;1;Realizado
2021-06-03 00:00:00;13,8;27,9;0;1;Realizado
2021-06-04 00:00:00;16,4;26,3;0;1;Realizado
2021-06-05 00:00:00;15,1;26,5;0;1;Realizado
2021-06-06 00:00:00;15,3;26,7;0;1;Realizado
2021-06-07 00:00:00;16,8;22,3;0;1;Realizado
2021-06-08 00:00:00;15,6;20,2;1,9;1;Realizado
2021-06-09 00:00:00;16,1;21,4;0;1;Realizado
2021-06-10 00:00:00;16,5;20,6;0;1;Realizado
2021-06-11 00:00:00;16,1;18,8;4,1;1;Realizado
2021-06-12 00:00:00;11,7;20,6;0;1;Realizado
2021-06-13 00:00:00;12,4;19,1;0;1;Realizado
2021-06-14 00:00:00;12,6;21,7;0;1;Realizado
2021-06-15 00:00:00;12,6;22,9;0;1;Realizado
2021-06-16 00:00:00;13,2;19,9;0;1;Realizado
2021-06-17 00:00:00;13;19;1,8;1;Realizado
2021-06-18 00:00:00;12,2;20,2;0;1;Realizado
2021-06-19 00:00:00;14;20,4;0;1;Realizado
2021-06-20 00:00:00;14,7;22;0;1;Realizado
2021-06-21 00:00:00;12,1;20;0;1;Realizado
2021-06-22 00:00:00;13,9;18,7;6,6;1;Realizado
2021-06-23 00:00:00;13,5;19,2;0;1;Realizado
2021-06-24 00:00:00;12,2;23,6;0;1;Realizado
2021-06-25 00:00:00;13,5;26;0;1;Realizado
2021-06-26 00:00:00;15,3;26,9;0;1;Realizado
2021-06-27 00:00:00;14,9;26,5;0;1;Realizado
2021-06-28 00:00:00;12,6;22,9;0;1;Realizado
2021-06-29 00:00:00;12,4;15,4;0;1;Realizado
2021-06-30 00:00:00;5,2;14,3;0;1;Realizado
2021-06-01 00:00:00;21,3;28,9;0;2;Realizado
2021-06-02 00:00:00;22,2;29,5;0;2;Realizado
2021-06-03 00:00:00;22,1;31,4;0;2;Realizado
2021-06-04 00:00:00;20,3;29,9;0;2;Realizado
2021-06-05 00:00:00;21,1;27,9;7;2;Realizado
2021-06-06 00:00:00;21,6;29;7;2;Realizado
2021-06-07 00:00:00;21,3;29,2;0;2;Realizado
2021-06-08 00:00:00;22,4;29,2;0;2;Realizado
2021-06-09 00:00:00;21,6;28,4;0;2;Realizado
2021-06-10 00:00:00;21,6;25,9;2;2;Realizado
2021-06-11 00:00:00;20,5;29;37;2;Realizado
2021-06-12 00:00:00;20,5;24,4;16;2;Realizado
2021-06-13 00:00:00;19,3;25,7;1;2;Realizado
2021-06-14 00:00:00;18,7;25,3;0;2;Realizado
2021-06-15 00:00:00;19,5;26,4;0;2;Realizado
2021-06-16 00:00:00;17,5;27,3;0;2;Realizado
2021-06-17 00:00:00;20;27,4;0;2;Realizado
2021-06-18 00:00:00;19,7;23,8;0;2;Realizado
2021-06-19 00:00:00;17,8;24;4;2;Realizado
2021-06-20 00:00:00;19,7;27,5;0;2;Realizado
2021-06-21 00:00:00;20,3;26,7;0;2;Realizado
2021-06-22 00:00:00;20,7;26,9;0;2;Realizado
2021-06-23 00:00:00;19,6;26,5;0;2;Realizado
2021-06-24 00:00:00;20;24,2;0;2;Realizado
2021-06-25 00:00:00;18;27;1;2;Realizado
2021-06-26 00:00:00;19,5;26,7;0;2;Realizado
2021-06-27 00:00:00;19,5;26,7;0;2;Realizado
2021-06-28 00:00:00;19,1;27,9;0;2;Realizado
2021-06-29 00:00:00;19,2;29,1;0;2;Realizado
2021-06-30 00:00:00;20;24,1;0;2;Realizado
2021-07-01 00:00:00;6,4;18,2;0;1;Realizado
2021-07-02 00:00:00;9;23,3;0;1;Realizado
2021-07-03 00:00:00;11;23,9;0;1;Realizado
2021-07-04 00:00:00;13;19,9;0;1;Realizado
2021-07-05 00:00:00;12,9;20,9;0;1;Realizado
2021-07-06 00:00:00;12,8;19,8;0;1;Realizado
2021-07-07 00:00:00;10,6;20;0;1;Realizado
2021-07-08 00:00:00;12,1;22,8;0;1;Realizado
2021-07-09 00:00:00;12;22,1;0;1;Realizado
2021-07-10 00:00:00;10,6;24,4;0;1;Realizado
2021-07-11 00:00:00;10,8;24,8;0;1;Realizado
2021-07-12 00:00:00;11,5;25;0;1;Realizado
2021-07-13 00:00:00;12,7;25,4;0;1;Realizado
2021-07-14 00:00:00;12;24,8;0;1;Realizado
2021-07-15 00:00:00;13,6;26,5;0;1;Realizado
2021-07-16 00:00:00;14,5;22,5;0;1;Realizado
2021-07-17 00:00:00;14,7;22,8;1,4;1;Realizado
2021-07-18 00:00:00;14,2;23,6;0;1;Realizado
2021-07-19 00:00:00;8,2;18,9;0;1;Realizado
2021-07-20 00:00:00;5;17,3;0;1;Realizado
2021-07-21 00:00:00;8;21,8;0;1;Realizado
2021-07-22 00:00:00;8,1;22,3;0;1;Realizado
2021-07-23 00:00:00;10,6;23,8;0;1;Realizado
2021-07-24 00:00:00;9,6;26;0;1;Realizado
2021-07-25 00:00:00;11,1;26,6;0;1;Realizado
2021-07-26 00:00:00;11,8;26,6;0;1;Realizado
2021-07-27 00:00:00;14,5;27,4;0;1;Realizado
2021-07-28 00:00:00;12,3;14,3;15,6;1;Realizado
2021-07-29 00:00:00;4,7;13,7;7,3;1;Realizado
2021-07-30 00:00:00;3,5;12,8;0;1;Realizado
2021-07-31 00:00:00;6,4;17,6;0;1;Realizado
2021-07-01 00:00:00;17,3;23,1;0;2;Realizado
2021-07-02 00:00:00;17;25,9;0;2;Realizado
2021-07-03 00:00:00;15,8;26,9;0;2;Realizado
2021-07-04 00:00:00;18,7;26,3;0;2;Realizado
2021-07-05 00:00:00;17,5;24,2;0;2;Realizado
2021-07-06 00:00:00;19,1;23,2;0;2;Realizado
2021-07-07 00:00:00;16,7;25,9;0;2;Realizado
2021-07-08 00:00:00;18,1;26,4;0;2;Realizado
2021-07-09 00:00:00;18;26,3;0;2;Realizado
2021-07-10 00:00:00;19,5;26,5;0;2;Realizado
2021-07-11 00:00:00;17,5;28,1;0;2;Realizado
2021-07-12 00:00:00;22,4;27,9;0;2;Realizado
2021-07-13 00:00:00;19,7;27,2;8;2;Realizado
2021-07-14 00:00:00;19,5;27,9;9;2;Realizado
2021-07-15 00:00:00;20,5;30;0;2;Realizado
2021-07-16 00:00:00;20,7;31,5;0;2;Realizado
2021-07-17 00:00:00;18;30;0;2;Realizado
2021-07-18 00:00:00;20;29,4;0;2;Realizado
2021-07-19 00:00:00;21,2;26;0;2;Realizado
2021-07-20 00:00:00;17,7;22,8;0;2;Realizado
2021-07-21 00:00:00;17,6;26,1;0;2;Realizado
2021-07-22 00:00:00;18,7;25,7;0;2;Realizado
2021-07-23 00:00:00;18,9;26,3;0;2;Realizado
2021-07-24 00:00:00;20,3;26,7;1;2;Realizado
2021-07-25 00:00:00;17,8;27;0;2;Realizado
2021-07-26 00:00:00;18,7;27,4;0;2;Realizado
2021-07-27 00:00:00;17,2;29,4;0;2;Realizado
2021-07-28 00:00:00;21,3;29,3;0;2;Realizado
2021-07-29 00:00:00;18,7;22,1;0;2;Realizado
2021-07-30 00:00:00;17;21,4;0;2;Realizado
2021-07-31 00:00:00;15,9;23,9;0;2;Realizado
2021-08-01 00:00:00;9,2;19,3;0;1;Realizado
2021-08-02 00:00:00;10,2;21,5;0;1;Realizado
2021-08-03 00:00:00;11,4;16,7;0,2;1;Realizado
2021-08-04 00:00:00;10,9;18,6;0;1;Realizado
2021-08-05 00:00:00;11,5;19,9;0;1;Realizado
2021-08-06 00:00:00;12,8;22,6;0;1;Realizado
2021-08-07 00:00:00;12,8;22,6;0;1;Realizado
2021-08-08 00:00:00;13,5;24,8;0;1;Realizado
2021-08-09 00:00:00;12,4;26,7;0;1;Realizado
2021-08-10 00:00:00;12,2;27,4;0;1;Realizado
2021-08-11 00:00:00;12,5;20,3;0;1;Realizado
2021-08-12 00:00:00;12,9;16,3;0,7;1;Realizado
2021-08-13 00:00:00;13;16,9;1;1;Realizado
2021-08-14 00:00:00;13,2;19,6;0,6;1;Realizado
2021-08-15 00:00:00;13,7;26,7;0;1;Realizado
2021-08-16 00:00:00;14,8;22,4;0;1;Realizado
2021-08-17 00:00:00;12,6;29,9;1;1;Realizado
2021-08-18 00:00:00;15,3;31;0;1;Realizado
2021-08-19 00:00:00;15,3;31,1;0;1;Realizado
2021-08-20 00:00:00;15,8;29,9;0;1;Realizado
2021-08-21 00:00:00;14,6;28,9;0;1;Realizado
2021-08-22 00:00:00;15,2;29,2;0;1;Realizado
2021-08-23 00:00:00;15,4;30,3;0;1;Realizado
2021-08-24 00:00:00;16,4;32;0;1;Realizado
2021-08-25 00:00:00;17,1;32;0;1;Realizado
2021-08-26 00:00:00;19,5;32,1;0;1;Realizado
2021-08-27 00:00:00;15,3;19,5;0;1;Realizado
2021-08-28 00:00:00;14,4;16,7;14,7;1;Realizado
2021-08-29 00:00:00;15;19,3;11;1;Realizado
2021-08-30 00:00:00;15,2;21,7;1,2;1;Realizado
2021-08-31 00:00:00;14,7;22,9;0;1;Realizado
2021-08-01 00:00:00;15;23,3;2;2;Realizado
2021-08-02 00:00:00;16,4;23,4;0,2;2;Realizado
2021-08-03 00:00:00;15,2;26,3;0;2;Realizado
2021-08-04 00:00:00;18,7;24,6;0;2;Realizado
2021-08-05 00:00:00;18,2;23,3;5;2;Realizado
2021-08-06 00:00:00;18,3;24,8;14;2;Realizado
2021-08-07 00:00:00;15,5;24,8;5;2;Realizado
2021-08-08 00:00:00;16,9;25,5;7;2;Realizado
2021-08-09 00:00:00;17,9;26,7;0,6;2;Realizado
2021-08-10 00:00:00;20;27,2;0;2;Realizado
2021-08-11 00:00:00;20,2;29,4;0;2;Realizado
2021-08-12 00:00:00;19,7;27,2;0;2;Realizado
2021-08-13 00:00:00;20,1;27,5;7;2;Realizado
2021-08-14 00:00:00;21,1;28;0,6;2;Realizado
2021-08-15 00:00:00;20,5;24,6;0,4;2;Realizado
2021-08-16 00:00:00;20;25,2;2;2;Realizado
2021-08-17 00:00:00;21,1;28;3;2;Realizado
2021-08-18 00:00:00;21,1;26,5;7;2;Realizado
2021-08-19 00:00:00;20,8;27;0;2;Realizado
2021-08-20 00:00:00;19,1;27;0;2;Realizado
2021-08-21 00:00:00;20;28,5;0;2;Realizado
2021-08-22 00:00:00;20,4;28,7;0;2;Realizado
2021-08-23 00:00:00;20,8;28,7;0;2;Realizado
2021-08-24 00:00:00;21,1;28,7;0;2;Realizado
2021-08-25 00:00:00;20,3;28,5;0;2;Realizado
2021-08-26 00:00:00;22,2;29,5;0;2;Realizado
2021-08-27 00:00:00;22;29,8;0;2;Realizado
2021-08-28 00:00:00;21,4;28,9;0;2;Realizado
2021-08-29 00:00:00;20;27,3;12;2;Realizado
2021-08-30 00:00:00;20,1;25,8;0,1;2;Realizado
2021-08-31 00:00:00;18,7;24,3;34;2;Realizado
2021-09-01 00:00:00;13,8;25,6;0;1;Realizado
2021-09-02 00:00:00;13,5;27,4;0;1;Realizado
2021-09-03 00:00:00;14,8;29;0;1;Realizado
2021-09-04 00:00:00;14,8;29,9;0;1;Realizado
2021-09-05 00:00:00;15;30;0;1;Realizado
2021-09-06 00:00:00;16,3;25,8;0;1;Realizado
2021-09-07 00:00:00;16,9;27,4;0;1;Realizado
2021-09-08 00:00:00;16,7;33,9;0;1;Realizado
2021-09-09 00:00:00;19,2;29,2;0;1;Realizado
2021-09-10 00:00:00;18,7;24,3;11,7;1;Realizado
2021-09-11 00:00:00;17,6;26,9;1,9;1;Realizado
2021-09-12 00:00:00;16,8;31,4;0;1;Realizado
2021-09-13 00:00:00;17,3;33,6;0;1;Realizado
2021-09-14 00:00:00;20,9;33,1;0;1;Realizado
2021-09-15 00:00:00;20,1;23,4;0;1;Realizado
2021-09-16 00:00:00;16,9;19,9;3,3;1;Realizado
2021-09-17 00:00:00;15,4;24,1;0;1;Realizado
2021-09-18 00:00:00;16,4;31,9;0;1;Realizado
2021-09-19 00:00:00;17,7;31,1;0;1;Realizado
2021-09-20 00:00:00;17,9;35;0;1;Realizado
2021-09-21 00:00:00;19,8;34,8;0;1;Realizado
2021-09-22 00:00:00;12,8;18,1;0;1;Realizado
2021-09-23 00:00:00;12;21,5;0;1;Realizado
2021-09-24 00:00:00;11,9;29,4;0;1;Realizado
2021-09-25 00:00:00;14,3;21,4;0;1;Realizado
2021-09-26 00:00:00;15,1;29,8;5,2;1;Realizado
2021-09-27 00:00:00;15,9;30;0;1;Realizado
2021-09-28 00:00:00;15,5;32,1;0;1;Realizado
2021-09-29 00:00:00;17,3;28;0;1;Realizado
2021-09-30 00:00:00;15;18;0;1;Previsao
2021-09-01 00:00:00;19,2;21,2;36;2;Realizado
2021-09-02 00:00:00;18,7;23,6;24;2;Realizado
2021-09-03 00:00:00;18,9;27,5;7;2;Realizado
2021-09-04 00:00:00;20,8;31,9;0;2;Realizado
2021-09-05 00:00:00;22,1;32,4;0;2;Realizado
2021-09-06 00:00:00;23,4;30,3;0;2;Realizado
2021-09-07 00:00:00;22;27,1;0;2;Realizado
2021-09-08 00:00:00;22;25,3;0;2;Realizado
2021-09-09 00:00:00;22,1;31,4;0;2;Realizado
2021-09-10 00:00:00;23;28,2;0;2;Realizado
2021-09-11 00:00:00;23;33,4;0;2;Realizado
2021-09-12 00:00:00;22,6;29,9;4;2;Realizado
2021-09-13 00:00:00;22;31,3;0;2;Realizado
2021-09-14 00:00:00;23;32,7;0;2;Realizado
2021-09-15 00:00:00;22,4;31,4;0;2;Realizado
2021-09-16 00:00:00;22,1;28,9;0;2;Realizado
2021-09-17 00:00:00;22,4;21,7;0;2;Realizado
2021-09-18 00:00:00;20;30,2;0;2;Realizado
2021-09-19 00:00:00;22,4;30,5;0;2;Realizado
2021-09-20 00:00:00;23;29,7;0;2;Realizado
2021-09-21 00:00:00;22,1;34,9;0;2;Realizado
2021-09-22 00:00:00;19,8;25;1;2;Realizado
2021-09-23 00:00:00;18,3;23,8;0;2;Realizado
2021-09-24 00:00:00;17,5;26,4;0;2;Realizado
2021-09-25 00:00:00;19,7;27,3;0;2;Realizado
2021-09-26 00:00:00;20,4;28,4;0;2;Realizado
2021-09-27 00:00:00;22,2;29,4;0;2;Realizado
2021-09-28 00:00:00;22,4;27,9;0;2;Realizado
2021-09-29 00:00:00;22,3;32;0;2;Realizado
2021-09-30 00:00:00;20;27;16;2;Previsao
2021-10-01 00:00:00;16,1;22,8;0;1;Realizado
2021-10-02 00:00:00;16,3;25,9;3;1;Realizado
2021-10-03 00:00:00;18,3;28,2;0;1;Realizado
2021-10-04 00:00:00;17,3;24,7;12,4;1;Realizado
2021-10-05 00:00:00;15,9;19,3;1,4;1;Realizado
2021-10-06 00:00:00;16,1;30,4;0;1;Realizado
2021-10-07 00:00:00;17,5;20,9;0;1;Realizado
2021-10-08 00:00:00;14,3;22,8;0;1;Realizado
2021-10-09 00:00:00;15,1;19,7;0;1;Realizado
2021-10-10 00:00:00;15;18,7;7,3;1;Realizado
2021-10-11 00:00:00;15,6;20,9;3,8;1;Realizado
2021-10-12 00:00:00;15,3;24,6;4,6;1;Realizado
2021-10-13 00:00:00;16,2;26,1;4,3;1;Realizado
2021-10-14 00:00:00;16,8;29,9;0;1;Realizado
2021-10-15 00:00:00;17,2;30;2,6;1;Realizado
2021-10-16 00:00:00;18,2;26,7;15,9;1;Realizado
2021-10-17 00:00:00;16,4;19,3;1,2;1;Realizado
2021-10-18 00:00:00;15,6;17,9;10,3;1;Realizado
2021-10-19 00:00:00;15,2;17,4;8,3;1;Realizado
2021-10-20 00:00:00;12,2;16,2;3,5;1;Realizado
2021-10-21 00:00:00;12,5;24,4;0;1;Realizado
2021-10-22 00:00:00;13,6;26;0;1;Realizado
2021-10-23 00:00:00;14,5;31,1;0;1;Realizado
2021-10-24 00:00:00;17,2;23,3;18,9;1;Realizado
2021-10-25 00:00:00;14,5;20,8;1,6;1;Realizado
2021-10-26 00:00:00;16,4;24,6;0;1;Realizado
2021-10-27 00:00:00;17,3;23,5;4,8;1;Realizado
2021-10-28 00:00:00;19,2;24;5,6;1;Realizado
2021-10-29 00:00:00;16,2;23;3,7;1;Realizado
2021-10-30 00:00:00;17,5;24,1;0;1;Realizado
2021-10-31 00:00:00;17,6;19,9;1,1;1;Realizado
2021-10-01 00:00:00;22,1;28,5;0;2;Realizado
2021-10-02 00:00:00;23,1;33,3;0;2;Realizado
2021-10-03 00:00:00;24,2;31,3;0;2;Realizado
2021-10-04 00:00:00;25,2;33,2;0;2;Realizado
2021-10-05 00:00:00;24,2;28;0;2;Realizado
2021-10-06 00:00:00;22,5;25,9;1;2;Realizado
2021-10-07 00:00:00;22;31,3;2;2;Realizado
2021-10-08 00:00:00;20;24,8;7;2;Realizado
2021-10-09 00:00:00;19,8;23,1;0,2;2;Realizado
2021-10-10 00:00:00;19,3;21,8;4;2;Realizado
2021-10-11 00:00:00;20;21,8;97;2;Realizado
2021-10-12 00:00:00;18,5;24,2;98;2;Realizado
2021-10-13 00:00:00;19,6;27,9;9;2;Realizado
2021-10-14 00:00:00;21,2;28,9;1;2;Realizado
2021-10-15 00:00:00;24;31,7;0;2;Realizado
2021-10-16 00:00:00;23,9;32,5;0;2;Realizado
2021-10-17 00:00:00;24,1;29,2;0;2;Realizado
2021-10-18 00:00:00;21,6;26,9;1;2;Realizado
2021-10-19 00:00:00;21,6;25,2;57;2;Realizado
2021-10-20 00:00:00;19,2;22,3;15;2;Realizado
2021-10-21 00:00:00;18;24,4;10;2;Realizado
2021-10-22 00:00:00;19,9;25,8;0;2;Realizado
2021-10-23 00:00:00;20;27,9;0;2;Realizado
2021-10-24 00:00:00;22,6;34,9;0;2;Realizado
2021-10-25 00:00:00;23,3;27,5;0;2;Realizado
2021-10-26 00:00:00;22,5;29,7;0;2;Realizado
2021-10-27 00:00:00;23,1;29,7;0;2;Realizado
2021-10-28 00:00:00;23,3;29,9;0;2;Realizado
2021-10-29 00:00:00;21,7;29,9;0;2;Realizado
2021-10-30 00:00:00;21,6;24,8;61;2;Realizado
2021-10-31 00:00:00;21,6;25,3;13;2;Realizado
2021-11-01 00:00:00;16,7;22,5;14,1;1;Realizado
2021-11-02 00:00:00;17;22,6;1,7;1;Realizado
2021-11-03 00:00:00;17,3;23,6;0;1;Realizado
2021-11-04 00:00:00;16,8;27,3;0;1;Realizado
2021-11-05 00:00:00;16,4;26;0;1;Realizado
2021-11-06 00:00:00;15,5;27,2;0;1;Realizado
2021-11-07 00:00:00;16,2;25,2;0;1;Realizado
2021-11-08 00:00:00;15,8;25,5;0;1;Realizado
2021-11-09 00:00:00;17,2;20,5;0;1;Realizado
2021-11-10 00:00:00;16,9;23,9;0;1;Realizado
2021-11-11 00:00:00;16,3;17,3;0;1;Realizado
2021-11-12 00:00:00;14,6;19,2;4,1;1;Realizado
2021-11-13 00:00:00;12,2;20,5;0;1;Realizado
2021-11-14 00:00:00;14,2;24,5;0;1;Realizado
2021-11-15 00:00:00;14,2;26,4;0;1;Realizado
2021-11-16 00:00:00;15,2;28,8;0;1;Realizado
2021-11-17 00:00:00;16,7;30,3;0;1;Realizado
2021-11-18 00:00:00;20,7;23,2;0;1;Realizado
2021-11-19 00:00:00;19;20,8;32,8;1;Realizado
2021-11-20 00:00:00;16,8;20,6;5;1;Realizado
2021-11-21 00:00:00;14,3;20;0;1;Realizado
2021-11-22 00:00:00;14,8;28,1;0;1;Realizado
2021-11-23 00:00:00;13,7;32;0;1;Realizado
2021-11-24 00:00:00;18;24;0;1;Realizado
2021-11-25 00:00:00;17,8;30;0;1;Realizado
2021-11-26 00:00:00;19,9;22,9;0;1;Realizado
2021-11-27 00:00:00;19,3;28,2;2,9;1;Realizado
2021-11-28 00:00:00;17,7;28,2;0;1;Realizado
2021-11-29 00:00:00;19,1;31,5;0;1;Realizado
2021-11-30 00:00:00;20,2;27,9;10,6;1;Realizado
2021-11-01 00:00:00;20,8;23,9;41;2;Realizado
2021-11-02 00:00:00;20,5;30,4;60;2;Realizado
2021-11-03 00:00:00;22;28,3;2;2;Realizado
2021-11-04 00:00:00;22,4;28,7;0;2;Realizado
2021-11-05 00:00:00;21,9;26,5;0;2;Realizado
2021-11-06 00:00:00;21;27,9;0;2;Realizado
2021-11-07 00:00:00;21,4;28,7;0;2;Realizado
2021-11-08 00:00:00;22;27,7;0;2;Realizado
2021-11-09 00:00:00;22,3;28,7;2;2;Realizado
2021-11-10 00:00:00;22,6;27,4;15;2;Realizado
2021-11-11 00:00:00;20;22,1;6;2;Realizado
2021-11-12 00:00:00;18,5;20,8;29;2;Realizado
2021-11-13 00:00:00;17,8;22,7;37;2;Realizado
2021-11-14 00:00:00;17,5;25,4;15;2;Realizado
2021-11-15 00:00:00;17,2;27,4;0;2;Realizado
2021-11-16 00:00:00;20,1;26,1;1;2;Realizado
2021-11-17 00:00:00;20,1;28,8;22;2;Realizado
2021-11-18 00:00:00;22,8;31,8;0;2;Realizado
2021-11-19 00:00:00;25;32,7;0;2;Realizado
2021-11-20 00:00:00;24,4;25,3;12;2;Realizado
2021-11-21 00:00:00;20,7;23,2;23;2;Realizado
2021-11-22 00:00:00;19;26,3;6;2;Realizado
2021-11-23 00:00:00;21;29,3;0;2;Realizado
2021-11-24 00:00:00;21,9;28,9;0;2;Realizado
2021-11-25 00:00:00;21;30;0;2;Realizado
2021-11-26 00:00:00;22,1;30;0;2;Realizado
2021-11-27 00:00:00;23,4;25,8;1;2;Realizado
2021-11-28 00:00:00;22,4;32,4;0;2;Realizado
2021-11-29 00:00:00;21,8;31,9;1;2;Realizado
2021-11-30 00:00:00;24,9;32,4;0;2;Realizado
2021-12-01 00:00:00;19,2;26,4;3,8;1;Realizado
2021-12-02 00:00:00;17,8;26,3;0;1;Realizado
2021-12-03 00:00:00;17,7;22,5;0;1;Realizado
2021-12-04 00:00:00;16,9;24,5;0;1;Realizado
2021-12-05 00:00:00;17,9;27,9;0;1;Realizado
2021-12-06 00:00:00;17,8;25,1;0;1;Realizado
2021-12-07 00:00:00;17,1;18,8;1,3;1;Realizado
2021-12-08 00:00:00;15;20,6;4,4;1;Realizado
2021-12-09 00:00:00;15;22,1;0;1;Realizado
2021-12-10 00:00:00;13,5;25,6;0;1;Realizado
2021-12-11 00:00:00;14,2;31;0;1;Realizado
2021-12-12 00:00:00;18,3;31,4;0;1;Realizado
2021-12-13 00:00:00;19,7;28,8;1,2;1;Realizado
2021-12-14 00:00:00;20,8;27,1;10,3;1;Realizado
2021-12-15 00:00:00;21;26,1;7;1;Realizado
2021-12-16 00:00:00;20,5;28,5;15,5;1;Realizado
2021-12-17 00:00:00;21;24,9;23,1;1;Realizado
2021-12-18 00:00:00;19,1;24,4;8,4;1;Realizado
2021-12-19 00:00:00;17,1;21,4;0;1;Realizado
2021-12-20 00:00:00;15,6;25,4;0;1;Realizado
2021-12-21 00:00:00;17,2;30,2;0;1;Realizado
2021-12-22 00:00:00;19,2;30,1;0;1;Realizado
2021-12-23 00:00:00;17,5;22;7,5;1;Realizado
